title,url,stage,day,time,description
RUKUS,"http://bossman of bristol institution tun up! makes his exclusive glastonbury debut, delivering all sounds spawned from the darker side of dancehall and journeying into global bass sounds",BABYLON UPRISING,THURSDAY,21:00 - 22:00,
RUM SHACK WILD CARD,,THE RUM SHACK,SUNDAY,20:00 - 23:00,
RUMBLE IN THE JUNGLE - EUPHONIQUE BTB KATALYST,,BLIND TIGER,FRIDAY,21:00 - 22:00,
RUMBLE IN THE JUNGLE - NOISY ANTICS BTB MONROLLER,,BLIND TIGER,FRIDAY,22:00 - 23:00,
RUN LOGAN RUN,,THE BANDSTAND,THURSDAY,18:20 - 19:00,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,THURSDAY,23:45 - 00:30,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,THURSDAY,22:00 - 22:45,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,FRIDAY,23:15 - 00:00,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,FRIDAY,21:30 - 22:15,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,SATURDAY,22:00 - 22:45,
RUNAWAY CHRISTMAS TREE FAIRY,,WALKABOUTS,SATURDAY,19:30 - 20:15,
RÓISÍN MURPHY,,NYC DOWNLOW,SUNDAY,01:50 - 02:00,
S.MURK,,THE SALON CAROUSEL,THURSDAY,02:00 - 03:00,
S.P.Y & LOWQUI,,THE TEMPLE,SATURDAY,05:00 - 06:00,
SAD NIGHT DYNAMITE,,LONELY HEARTS CLUB,SATURDAY,22:00 - 22:45,
SAGAN MEGADRIVE,,MANDALA STAGE,SATURDAY,18:00 - 19:00,
SAINT ETIENNE,,THE PARK STAGE,FRIDAY,19:45 - 20:45,
SALIAH (MARSM),,PLATFORM 23,SATURDAY,01:00 - 02:00,
SALLY-ANNE HAYWARD (COMPERE),,THE ASTROLABE THEATRE,FRIDAY,14:00 - 14:09,
SALLY-ANNE HAYWARD (COMPERE),,THE ASTROLABE THEATRE,SATURDAY,16:56 - 16:59,
SALLY-ANNE HAYWARD (COMPERE),,THE ASTROLABE THEATRE,SUNDAY,10:55 - 10:59,
SALTO HONDURAS,,SAN REMO,WEDNESDAY,01:30 - 03:00,
SAM BINGA,,THE RUM SHACK,FRIDAY,04:00 - 05:00,
SAM BROOKES,,AVALON'S CAFÉ STAGE,THURSDAY,15:00 - 15:45,
SAM BROOKES,,THE BANDSTAND,FRIDAY,15:00 - 15:40,
SAM FENDER,,PYRAMID STAGE,FRIDAY,20:15 - 21:15,
SAM GOODBURN,,CIRCUS BIG TOP,THURSDAY,19:01 - 19:26,
SAM GOODBURN,,CIRCUS BIG TOP,FRIDAY,19:11 - 19:41,
SAM GOODBURN,,CIRCUS BIG TOP,FRIDAY,16:06 - 16:36,
SAM GOODBURN,,CIRCUS BIG TOP,SATURDAY,19:32 - 20:02,
SAM GOODBURN,,CIRCUS BIG TOP,SATURDAY,16:06 - 16:36,
SAM GOODBURN,,OUTSIDE CIRCUS STAGE,SATURDAY,13:30 - 14:00,
SAM GOODBURN,,CIRCUS CENTRAL,THURSDAY,15:45 - 16:15,
SAM GOODBURN,,SENSATION SEEKERS STAGE,FRIDAY,13:05 - 13:15,
SAM INTERFACE,,FIRMLY ROOTED,THURSDAY,22:00 - 23:00,
SAM LEE,,CROISSANT NEUF,SATURDAY,15:00 - 16:00,
SAM LOWE,,TOLPUDDLE,SUNDAY,21:00 - 23:30,
SAM SEBASTIAN,,MAVERICKS,FRIDAY,01:34 - 01:42,
SAM SEBASTIAN,,MAVERICKS,SATURDAY,01:54 - 02:02,
SAM SEBASTIAN,,MAVERICKS,SUNDAY,00:12 - 00:20,
SAMA' ABDULHADI,,GREENPEACE,THURSDAY,01:30 - 03:00,
SAMA' ABDULHADI,,IICON,FRIDAY,21:15 - 23:15,
SAMANTICS,,BIMBLE INN,FRIDAY,18:30 - 19:30,
SAMPA THE GREAT,,THE PARK STAGE,SATURDAY,15:15 - 16:15,
SAMURAI BREAKS,,THE SALON CAROUSEL,SUNDAY,23:00 - 00:00,
SAMURAI BREAKS,"http://a master of all things speed garage and, much like his name, breakbeats, this producer has been constantly informed by the brash tunes pumping out from the uk rave scene",BABYLON UPRISING,FRIDAY,00:00 - 01:00,
SANDY YIDAKI DIDGE WORKSHOP,,TOAD HALL,THURSDAY,11:00 - 12:00,
SANDY YIDAKI DIDGE WORKSHOP,,TOAD HALL,FRIDAY,11:00 - 12:00,
SAOIRSE - VJ L'AUBAINE,,GAS TOWER,SUNDAY,02:00 - 03:00,
SARAH KEYWORTH,,CABARET,FRIDAY,20:15 - 20:45,
SARAH KEYWORTH,,CABARET,SATURDAY,14:45 - 15:15,
SARAH LAMPTEY,,GREENPEACE,SATURDAY,13:15 - 14:00,
SARAH LUNNON,,SPEAKERS FORUM,SUNDAY,16:00 - 17:00,
SARAH STORY - VJ FADE IN FADE OUT,,GAS TOWER,SUNDAY,21:30 - 22:30,
SARAH STORY,,SONIC,FRIDAY,13:00 - 14:00,
SASASAS,,SONIC,SUNDAY,23:00 - 00:00,
SASHA,,GLADE,THURSDAY,21:20 - 22:50,
SAV - HEAD OF MAGIC,,WALKABOUTS,FRIDAY,14:30 - 16:00,
SAV - HEAD OF MAGIC,,WALKABOUTS,SATURDAY,14:30 - 16:00,
SAV - HEAD OF MAGIC,,WALKABOUTS,SUNDAY,14:30 - 16:30,
SCAMP,,THE SALON CAROUSEL,SATURDAY,23:00 - 00:00,
SCAMP,,BLIND TIGER,THURSDAY,17:00 - 18:30,
SCARLET PIMPERNEL (CANCELLED),,SMALL WORLD STAGE,SATURDAY,03:30 - 05:00,
SCARLET PIMPERNEL,,SMALL WORLD STAGE,SUNDAY,17:15 - 18:15,
SCARLETT O' MALLEY,,GREENPEACE,FRIDAY,18:00 - 19:00,
SCARLETT O'MALLEY,,SAN REMO,FRIDAY,13:30 - 15:00,
SCIENCE FOR GROWN UPS WITH IAN B DUNNE,,TOAD HALL,THURSDAY,18:15 - 18:30,
SCIENCE MADE SIMPLE WITH IAN B DUNNE,,TOAD HALL,SATURDAY,11:15 - 11:45,
SCOTT FRASER,,WOW,SATURDAY,20:30 - 22:00,
SCOTT TYRRELL,,POETRY&WORDS,FRIDAY,17:05 - 17:32,
SCOUTING FOR GIRLS,,ACOUSTIC STAGE,SATURDAY,18:30 - 19:30,
SCUFFED RECORDS,http://uk label scuffed recordings founders wager and ian dpm playing together showcasing their impressive catalogue of club-ready tunes.,BABYLON UPRISING,FRIDAY,19:00 - 21:00,
SCULPTURE (A/V),,GAS TOWER,FRIDAY,21:00 - 22:00,
SEA GIRLS,,OTHER STAGE,SUNDAY,12:15 - 13:00,
SEAN TAYLOR,,SMALL WORLD STAGE,THURSDAY,14:15 - 15:15,
SEAN TAYLOR,,THE LIZARD STAGE,THURSDAY,19:30 - 21:15,
SEAN TAYLOR,,MANDALA STAGE,THURSDAY,16:00 - 17:00,
SEANN WALSH,,CABARET,FRIDAY,14:40 - 15:10,
SEB BAILEY - TS2W - TUSKAN + SPECIAL GUEST MCS,,BLIND TIGER,SUNDAY,01:30 - 04:00,
SECRETSUNDAZE,,WOW,SUNDAY,14:00 - 16:00,
SEDEF ADASI,,GENOSYS SOUND SYSTEM,THURSDAY,01:00 - 03:00,
SEDEF ADASÏ,,BELLA'S FIELD,FRIDAY,11:00 - 04:00,
SEE NO EVIL,http://bristol institutions koast + k stylz form a dj duo crossing amapiano & uk funky,BABYLON UPRISING,THURSDAY,23:00 - 00:00,
SEIZE THE DAY,,TOAD HALL,THURSDAY,19:00 - 19:50,
SEKOU SUSSOU,,KIDZFIELD BIG TOP,THURSDAY,TBA,
SEKOU SUSSOU,,KIDZFIELD BIG TOP,FRIDAY,TBA,
SEKOU SUSSOU,,KIDZFIELD BIG TOP,SATURDAY,TBA,
SEKOU SUSSOU,,KIDZFIELD BIG TOP,SUNDAY,TBA,
SEKOU,,BBC MUSIC INTRODUCING,SUNDAY,12:50 - 13:15,
SELF ESTEEM IN CONVERSATION,,WILLIAM'S GREEN,SATURDAY,10:20 - 11:00,
SELF ESTEEM,,JOHN PEEL STAGE,SATURDAY,15:15 - 16:00,
SENSORY ALCHEMISTS WORKSHOPS - CONSENT MATTERS WORKSHOP,,THE SISTXRHOOD,THURSDAY,18:00 - 19:00,
SENSORY ALCHEMISTS WORKSHOPS - DANCE FLOOR WEAPONS - DANCE OFF WARM UP WORKSHOP,,THE SISTXRHOOD,FRIDAY,17:00 - 18:00,
SENSORY ALCHEMISTS WORKSHOPS - GRIEF CEREMONY AND SHARING CIRCLE,,THE SISTXRHOOD,THURSDAY,17:00 - 18:00,
SENSORY ALCHEMISTS WORKSHOPS - HEAR ME RAW - POETRY/SPOKEN WORD WORKSHOP,,THE SISTXRHOOD,FRIDAY,16:00 - 17:00,
SENSORY ALCHEMISTS WORKSHOPS - MOVEMENT MEDICINE WORKSHOP,,THE SISTXRHOOD,THURSDAY,16:30 - 17:00,
SENSORY ALCHEMISTS WORKSHOPS - QUEER FAMILY HANG OUT,,THE SISTXRHOOD,THURSDAY,15:00 - 16:30,
SENSORY ALCHEMISTS WORKSHOPS - REIMAGINING 80'S LESBIAN DISCOS IN TWENTY-FIRST CENTURY BRISTOL - TALK,,THE SISTXRHOOD,FRIDAY,18:00 - 19:00,
SENSORY ALCHEMISTS WORKSHOPS - REST & DIGEST - WORKSHOP,,THE SISTXRHOOD,FRIDAY,15:00 - 16:00,
SERKUS HOSTED BY JAGO,,BLIND TIGER,SATURDAY,01:00 - 02:00,
"SERKUS, NICK THE HEDGE & SPECIAL GUESTS",,BLIND TIGER,THURSDAY,20:00 - 22:00,
SEUN KUTI & EGYPT 80,,WEST HOLTS STAGE,FRIDAY,19:00 - 20:00,
SHADED,,THE SALON CAROUSEL,FRIDAY,04:00 - 05:00,
SHAKA LOVES YOU (BLENDID TAKEOVER),,CORNISH ARMS,SUNDAY,16:00 - 18:00,
SHAKA LOVES YOU,,VILLAGE INN,FRIDAY,19:30 - 22:00,
SHAKA LOVES YOU,,RABBIT HOLE'S FUNKINGHAM PALACE,SATURDAY,22:30 - 23:30,
SHANTI CELESTE B2B SAOIRSE,,WOW,SATURDAY,15:30 - 19:00,
SHARPIE,,THE SALON CAROUSEL,FRIDAY,05:00 - 06:00,
SHASIMONE,,LONELY HEARTS CLUB,FRIDAY,15:00 - 15:30,
SHAUN KEAVENY'S COMMUNITY GARDEN RADIO,,FREE UNIVERSITY OF GLASTONBURY,FRIDAY,13:00 - 15:00,
SHAY MALT,,NYC DOWNLOW,SUNDAY,22:00 - 23:10,
SHE DREW THE GUN,,GREENPEACE,FRIDAY,20:45 - 21:45,
SHELF LIVES,,THE RABBIT HOLE,SATURDAY,23:00 - 00:00,
SHELF LIVES,,BIMBLE INN,FRIDAY,20:15 - 21:30,
SHENOAH ALLEN,,CABARET,SUNDAY,17:25 - 17:40,
SHERELLE,,BBC MUSIC INTRODUCING,THURSDAY,23:00 - 00:00,
SHERELLE,,LONELY HEARTS CLUB,THURSDAY,18:30 - 20:00,
SHERELLE,,IICON,SUNDAY,03:30 - 05:00,
SHERIKA SHERARD,,TOAD HALL,SATURDAY,22:00 - 22:30,
SHORTBACK & SIDEZ,http://original groove yard crew playing the finest 130 bangers,BABYLON UPRISING,FRIDAY,17:00 - 18:00,
SHOSH PRESENTS 24H GARAGE GIRLS - VJ ENJOYKAOS,,GAS TOWER,THURSDAY,21:30 - 23:00,
SHOSH,,THE SALON CAROUSEL,FRIDAY,01:00 - 02:00,
SHOWHAWK DUO,,TOAD HALL,SATURDAY,16:30 - 17:00,
SHOWHAWK DUO,,THE BANDSTAND,THURSDAY,17:20 - 18:00,
SHY FX - VJ MORE EYES,,GAS TOWER,FRIDAY,03:00 - 04:00,
SHY FX,,LONELY HEARTS CLUB,FRIDAY,21:30 - 22:30,
SHY ONE,,WOW,SUNDAY,12:00 - 14:00,
SHY ONE,,SAN REMO,SATURDAY,21:00 - 22:30,
SHYGIRL (LIVE),,IICON,SATURDAY,02:20 - 03:00,
SIAN'S WORKSHOP,,MAKE AND DO MARQUEE,THURSDAY,TBA,
SIAN'S WORKSHOP,,MAKE AND DO MARQUEE,FRIDAY,TBA,
SIAN'S WORKSHOP,,MAKE AND DO MARQUEE,SATURDAY,TBA,
SIAN'S WORKSHOP,,MAKE AND DO MARQUEE,SUNDAY,TBA,
SICARIA SOUND,,FIRMLY ROOTED,SUNDAY,21:00 - 22:00,
SIEGFRIED & JOY,,THE ASTROLABE THEATRE,SATURDAY,11:00 - 12:00,
SIEGFRIED & JOY,,THE ASTROLABE THEATRE,SUNDAY,11:00 - 12:00,
SIEGFRIED AND JOY,,THE ASTROLABE THEATRE,FRIDAY,11:00 - 12:00,
SIEZE THE DAY,,SMALL WORLD STAGE,WEDNESDAY,20:00 - 21:00,
SIGRID,,JOHN PEEL STAGE,FRIDAY,18:00 - 19:00,
SIMONE MARIE,,PLATFORM 23,SATURDAY,23:00 - 00:00,
SINEAD O'BRIEN,,WILLIAM'S GREEN,FRIDAY,16:30 - 17:10,
SINEAD O'BRIEN,,THE RABBIT HOLE,SUNDAY,17:00 - 18:00,
SING 2,,PILTON PALAIS CINEMA,THURSDAY,13:00 - 14:50,
SISTA SELECTA - I AM FYA,,THE SISTXRHOOD,THURSDAY,22:00 - 23:00,
SISTA SELECTA - NINJA RIVER,,THE SISTXRHOOD,THURSDAY,00:00 - 01:00,
SISTA SELECTA - OPEN CEREMONY,,THE SISTXRHOOD,THURSDAY,21:00 - 22:00,
SISTA SELECTA - YA YA BONES,,THE SISTXRHOOD,THURSDAY,23:00 - 00:00,
SISTA SELECTA - YES MEL,,THE SISTXRHOOD,THURSDAY,01:00 - 03:00,
SISTER SUZIE,,THE ROCKET LOUNGE,WEDNESDAY,21:00 - 22:00,
SISTER SUZIE,,THE ROCKET LOUNGE,FRIDAY,23:00 - 00:00,
SISTER SUZIE,,THE ROCKET LOUNGE,SATURDAY,23:00 - 00:00,
SISTER SUZIE,,THE ROCKET LOUNGE,SUNDAY,23:00 - 00:00,
SISTERS OF PERCY,,THE KIDZ FIELD,THURSDAY,TBA,
SISTERS OF PERCY,,THE KIDZ FIELD,FRIDAY,TBA,
SISTERS OF PERCY,,THE KIDZ FIELD,SATURDAY,TBA,
SISTERS OF PERCY,,THE KIDZ FIELD,SUNDAY,TBA,
SISTERS WITH TRANSISTORS (PG),http://black lamp tent,CINERAMAGEDDON,THURSDAY,13:45 - 15:10,
SISTXRHOOD CLUBHOUSE - ESTI,,THE SISTXRHOOD,SUNDAY,01:00 - 02:00,
SISTXRHOOD CLUBHOUSE - HAYTER PLAYER,,THE SISTXRHOOD,SUNDAY,02:00 - 03:00,
SISTXRHOOD CLUBHOUSE - KYMA B2B AILISH,,THE SISTXRHOOD,SUNDAY,00:00 - 01:00,
SISTXRHOOD CLUBHOUSE - LEILA (FEMME 45),,THE SISTXRHOOD,SUNDAY,03:00 - 04:00,
SISTXRHOOD CLUBHOUSE - NATALIA,,THE SISTXRHOOD,SUNDAY,22:00 - 23:00,
"SISTXRHOOD CLUBHOUSE - TRANS DRAG & CABARET W/ THAT RAY, SASHA WILDE, PURINA ALPHA, EMMA FRANKLAND, SUBIRA JOY, GORJ MICHAEL",,THE SISTXRHOOD,SUNDAY,23:00 - 00:00,
SISTXRHOOD CLUBHOUSE TAMTAM,,THE SISTXRHOOD,SUNDAY,04:00 - 05:00,
SKANKY GENERAL,"http://smashing out the dnb beats on upto 4 decks, past residencies with bedlam, ukf bristol, shogun bristol, united sounds, aft recordings & dirtynote",BABYLON UPRISING,SUNDAY,19:00 - 20:00,
SKEPTICAL,,THE TEMPLE,SATURDAY,23:00 - 00:30,
SKREAM (GARAGE SET),,STONEBRIDGE BAR,THURSDAY,00:00 - 01:30,
SKUNK ANANSIE,,OTHER STAGE,SATURDAY,14:15 - 15:15,
SLACKLINE SCHOOL,,CIRCUS FIELD,WEDNESDAY,13:00 - 17:00,
SLACKLINE SCHOOL,,CIRCUS FIELD,THURSDAY,13:00 - 17:00,
SLACKLINE SCHOOL,,CIRCUS FIELD,FRIDAY,11:00 - 18:00,
SLACKLINE SCHOOL,,CIRCUS FIELD,SATURDAY,11:00 - 18:00,
SLACKLINE SCHOOL,,CIRCUS FIELD,SUNDAY,12:00 - 16:00,
SLAMBOREE DJ SET FT SPECIAL GUESTS,,BIMBLE INN,SATURDAY,04:15 - 06:00,
SLEAFORD MODS IN CONVERSATION,,WILLIAM'S GREEN,FRIDAY,10:20 - 11:00,
SLEAFORD MODS,,WEST HOLTS STAGE,FRIDAY,16:00 - 17:00,
SLEAZE FM,,STRUMMERVILLE,FRIDAY,23:00 - 00:00,
SLEAZE,,BIMBLE INN,SUNDAY,00:45 - 02:00,
SLEEPING TREES (SPAGHETTI WESTERN),,THE ASTROLABE THEATRE,FRIDAY,19:10 - 20:10,
SLEEPING TREES (SPAGHETTI WESTERN),,THE ASTROLABE THEATRE,SATURDAY,17:50 - 18:50,
SLEEPING TREES (SPAGHETTI WESTERN),,THE ASTROLABE THEATRE,SUNDAY,16:20 - 17:20,
SLEEPING TREES,,CABARET,SUNDAY,14:50 - 15:20,
SMELLINGTON PIFF,,BLIND TIGER,FRIDAY,19:15 - 20:00,
SMOKESCREEN,,GLADE DOME,SATURDAY,12:00 - 15:00,
SMOOTH SAILORS,,BREAD AND ROSES,THURSDAY,23:30 - 01:15,
SMOOTH SAILORS,,BREAD AND ROSES,FRIDAY,23:30 - 01:15,
SNARKY PUPPY,,WEST HOLTS STAGE,SUNDAY,17:00 - 18:00,
SNAZZBACK  VS RUN LOGAN RUN,,CROISSANT NEUF,SUNDAY,23:30 - 00:30,
SNAZZBACK,,THE BANDSTAND,SATURDAY,19:30 - 20:30,
SOCIAL 23: CELEBRATING 23 COSMIC YEARS OF THE SOCIAL,,STONEBRIDGE BAR,SUNDAY,13:00 - 14:00,
SOFIA KOURTESIS - LIVE,,SONIC,SATURDAY,15:30 - 16:30,
SOFY (EMERGING TALENT FINALIST),,THE RABBIT HOLE,THURSDAY,14:00 - 14:30,
SOFY,,BBC MUSIC INTRODUCING,FRIDAY,12:00 - 12:25,
SOLOMUN - VJ FADE IN FADE OUT,,GAS TOWER,SATURDAY,04:00 - 06:00,
SOLSTICE,,TOAD HALL,FRIDAY,00:00 - 01:00,
SOME PEOPLE,,STRUMMERVILLE,FRIDAY,19:00 - 19:40,
SONIDO TUPINAMBA,,HMS SWEET CHARITY,FRIDAY,04:00 - 06:00,
SONNY FODERA,,LONELY HEARTS CLUB,SUNDAY,01:15 - 02:30,
SONWAH,,BLIND TIGER,SATURDAY,20:00 - 21:00,
SOPH & RAV'S WARM HUG,,BIMBLE INN,FRIDAY,12:00 - 14:00,
SORRY,,WILLIAM'S GREEN,SATURDAY,15:30 - 16:10,
SOUL SUMMIT,,NYC DOWNLOW,FRIDAY,01:00 - 02:45,
SOUND OF THE SIRENS,,BIMBLE INN,FRIDAY,15:45 - 16:30,
SPACE COWBOY,,OUTSIDE CIRCUS STAGE,FRIDAY,15:50 - 16:20,
SPACE COWBOY,,OUTSIDE CIRCUS STAGE,SATURDAY,15:00 - 15:30,
SPACE COWBOY,,OUTSIDE CIRCUS STAGE,SUNDAY,15:00 - 15:30,
SPARROW,,CORNISH ARMS,THURSDAY,12:00 - 14:00,
SPARROW,,CORNISH ARMS,FRIDAY,18:00 - 19:00,
SPARROW,,CORNISH ARMS,SATURDAY,10:00 - 11:00,
SPARROW,,CORNISH ARMS,SUNDAY,14:00 - 16:00,
SPECIAL GUEST DJ,http://arena,CINERAMAGEDDON,SATURDAY,23:00 - 00:00,
SPECIAL GUEST TBA,http://self esteem,GREENPEACE,SATURDAY,20:45 - 21:30,
SPECIAL GUEST,,KIDZFIELD BIG TOP,SUNDAY,TBA,
"SPECIAL REQUEST PRESENTS W/ ANZ, ECLAIR FIFI + KETTAMA",,STONEBRIDGE BAR,SATURDAY,23:00 - 05:00,
SPENCER JONES,,CABARET,FRIDAY,13:05 - 13:25,
SPENCER JONES,,CABARET,SATURDAY,13:25 - 13:45,
SPLINTERS,,AVALON'S CAFÉ STAGE,THURSDAY,10:00 - 10:45,
SPLINTERS,,AVALON'S CAFÉ STAGE,FRIDAY,13:55 - 14:15,
SPLINTERS,,AVALON'S CAFÉ STAGE,SUNDAY,14:55 - 15:25,
SPLINTERS,,AVALON'S CAFÉ STAGE,SUNDAY,13:35 - 14:00,
"SPORTS BANGER: MEGA RAVE THE RETURN W/ HARRIMANN, JAY CARDER, KLOSE ONE, TASHA, JONNY BANGER + GUESTS",,STONEBRIDGE BAR,FRIDAY,14:30 - 17:00,
SPORTS TEAM,,JOHN PEEL STAGE,SUNDAY,12:30 - 13:30,
"SPORTSBANGER X SHANGRILA - MEGARAVE IV
 V SPECIAL GUESTS INCOMING FOR THIS ONE!",,GAS TOWER,THURSDAY,16:00 - 21:30,
SPRINTS,,WILLIAM'S GREEN,SUNDAY,12:30 - 13:10,
SPYRO,,THE SALON CAROUSEL,SATURDAY,02:00 - 03:00,
SQUID,,THE PARK STAGE,SATURDAY,16:45 - 17:45,
ST. VINCENT,,OTHER STAGE,FRIDAY,20:30 - 21:30,
STANTON WARRIORS,,GLADE DOME,THURSDAY,00:10 - 01:25,
STARCUS,,MANDALA STAGE,WEDNESDAY,17:00 - 18:00,
STARCUS,,MANDALA STAGE,THURSDAY,01:00 - 02:00,
STARKIDS,,KIDZFIELD BIG TOP,THURSDAY,TBA,
STARKIDS,,KIDZFIELD BIG TOP,FRIDAY,TBA,
STARKIDS,,KIDZFIELD BIG TOP,SATURDAY,TBA,
STARKIDS,,KIDZFIELD BIG TOP,SUNDAY,TBA,
STEAM DOWN,,GREENPEACE,THURSDAY,19:45 - 20:30,
STEAM DOWN,,THE RUM SHACK,THURSDAY,23:00 - 00:00,
STEFFI,,IICON,SUNDAY,00:30 - 02:00,
STEPHEN FROST IMPRO ALLSTARS,,THE ASTROLABE THEATRE,FRIDAY,14:10 - 15:10,
STEPHEN FROST IMPRO ALLSTARS,,THE ASTROLABE THEATRE,SATURDAY,14:21 - 15:20,
STEPHEN LEWIS AND THE BIG BAG OF FUN,,TRUTH STAGE,SATURDAY,22:30 - 23:30,
STEVE DAVIS & KAVUS TORABI,,GLADE DOME,SATURDAY,01:30 - 02:55,
STEVE FABUS,,NYC DOWNLOW,SUNDAY,02:00 - 03:25,
STEVE HUGHES AND CRAIG CAMPBELL,,CABARET,SATURDAY,22:10 - 23:05,
STEVE HUGHES,,CABARET,FRIDAY,22:00 - 22:30,
STEVE ISBELL,,HMS SWEET CHARITY,THURSDAY,16:00 - 18:00,
STEVE ISBELL,,HMS SWEET CHARITY,FRIDAY,11:00 - 01:00,
STEVE KNIGHTLEY & SETH LAKEMAN,,CROISSANT NEUF,FRIDAY,13:00 - 14:30,
STEVE KNIGHTLEY,,TOAD HALL,SATURDAY,21:00 - 21:50,
STEVIE P,,SMALL WORLD STAGE,FRIDAY,12:00 - 12:45,
STEWART PEMBERTON,,MAVERICKS,FRIDAY,01:44 - 01:50,
STEWART PEMBERTON,,WALKABOUTS,FRIDAY,13:30 - 14:15,
STEWART PEMBERTON,,WALKABOUTS,FRIDAY,11:30 - 14:15,
STEWART PEMBERTON,,WALKABOUTS,SATURDAY,13:30 - 14:15,
STEWART PEMBERTON,,WALKABOUTS,SATURDAY,11:30 - 12:15,
STEWART PEMBERTON,,WALKABOUTS,SUNDAY,13:30 - 14:15,
STEWART PEMBERTON,,WALKABOUTS,SUNDAY,11:30 - 12:15,
STICKY FINGERS CREW,,MAKE AND DO MARQUEE,THURSDAY,TBA,
STICKY FINGERS CREW,,MAKE AND DO MARQUEE,FRIDAY,TBA,
STICKY FINGERS CREW,,MAKE AND DO MARQUEE,SATURDAY,TBA,
STICKY FINGERS CREW,,MAKE AND DO MARQUEE,SUNDAY,TBA,
STILT AFFECTION,,THE KIDZ FIELD,THURSDAY,TBA,
STILT AFFECTION,,THE KIDZ FIELD,FRIDAY,TBA,
STILT AFFECTION,,THE KIDZ FIELD,SATURDAY,TBA,
STORM W/ LOWQUI,,FIRMLY ROOTED,FRIDAY,20:00 - 21:00,
STORY DON,,STORYTELLERS LOUNGE,THURSDAY,TBA,
STORY DON,,STORYTELLERS LOUNGE,FRIDAY,TBA,
STORY DON,,STORYTELLERS LOUNGE,SATURDAY,TBA,
STORY DON,,STORYTELLERS LOUNGE,SUNDAY,TBA,
STRANGELINGS - THE EXPLORERS,,WALKABOUTS,SATURDAY,16:00 - 17:00,
STRANGELINGS - THE EXPLORERS,,WALKABOUTS,SUNDAY,16:00 - 17:00,
STRANGELINGS,,WALKABOUTS,FRIDAY,16:00 - 17:00,
STREET GAMES - ZORBING,,CIRCUS FIELD,THURSDAY,12:30 - 17:30,
STREET GAMES – ZORBING,,CIRCUS FIELD,WEDNESDAY,11:30 - 16:30,
STRONG ENOUGH,,THE SUMMER HOUSE,FRIDAY,13:20 - 14:05,
STRONG ENOUGH,,THE SUMMER HOUSE,SATURDAY,13:05 - 13:50,
STRONG ENOUGH,,SENSATION SEEKERS STAGE,SATURDAY,16:35 - 17:20,
STRONG ENOUGH,,A LITTLE MORE SENSATION,THURSDAY,16:00 - 16:45,
STRONG ENOUGH,,A LITTLE MORE SENSATION,THURSDAY,14:00 - 14:45,
STRUMMERVILLE DJS FT ANNA CAMPEAU,,STRUMMERVILLE,SUNDAY,12:00 - 15:00,
STRUMMERVILLE DJS FT DJG,,STRUMMERVILLE,SATURDAY,12:00 - 15:00,
STRUMMERVILLE DJS FT KYLE LANDMAN,,STRUMMERVILLE,FRIDAY,12:00 - 15:00,
STRUT RECORDS DJS,,SAN REMO,SATURDAY,12:00 - 14:00,
STUART GOLDSMITH (COMPERE),,THE ASTROLABE THEATRE,THURSDAY,19:00 - 19:29,
STUART GOLDSMITH (COMPERE),,THE SUMMER HOUSE,SUNDAY,14:55 - 14:59,
STUART GOLDSMITH(COMPERE),,THE SUMMER HOUSE,FRIDAY,15:26 - 15:29,
STUART GOLDSMITH(COMPERE),,THE SUMMER HOUSE,SATURDAY,15:26 - 15:29,
STUART GOLDSMITH,,CABARET,SUNDAY,16:15 - 16:45,
SUB FOCUS B2B DIMENSION FEAT ID,,ARCADIA,SUNDAY,00:30 - 01:30,
SUBTLE MACHINES,,SMALL WORLD STAGE,THURSDAY,18:30 - 19:30,
SUBTLE MACHINES,,THE BANDSTAND,FRIDAY,19:30 - 20:30,
SUBTLE MACHINES,,THE RABBIT HOLE,THURSDAY,00:00 - 01:00,
SUE RYDER,,HMS SWEET CHARITY,WEDNESDAY,23:00 - 01:00,
SUGABABES,,AVALON STAGE,FRIDAY,21:35 - 22:35,
SUGARBEAR & NINEBOB,,THE MEAT RACK,FRIDAY,01:30 - 03:00,
SUMMER AISHA'MAE,,PLATFORM 23,SUNDAY,21:00 - 22:00,
SUMMER OF SOUL,,WILLIAM'S GREEN,THURSDAY,14:30 - 16:30,
SUPA SOCA SHOW,,THE RUM SHACK,SATURDAY,04:00 - 05:00,
SUPERGRASS,,OTHER STAGE,FRIDAY,17:15 - 18:15,
SUPPER CLUB TAKEOVER - A FOR ALPHA & WILFY D,http://2 bristol based selectors - teaming up to play bangers inspired by the 90s underground sound.,BABYLON UPRISING,SATURDAY,17:00 - 18:00,
SUPPER CLUB TAKEOVER - BENNY HUSTLE,http://supper club founder and good vibes operator!,BABYLON UPRISING,SATURDAY,15:00 - 16:00,
SUPPER CLUB TAKEOVER - FELIX JOY,http://bristol's breakfast show dj and member of sip the juice collective.,BABYLON UPRISING,SATURDAY,14:00 - 15:00,
