title,url,stage,day,time,description
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,THURSDAY,21:30 - 22:30,
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,THURSDAY,16:15 - 17:15,
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,FRIDAY,21:30 - 22:30,
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,FRIDAY,16:15 - 17:15,
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,SATURDAY,21:30 - 22:30,
THE CLOUDMEN,https://www.lagaleriemobile.com/cloudmen,WALKABOUTS,SATURDAY,16:15 - 17:15,
THE COCOA BUTTER CLUB,,CABARET,FRIDAY,00:00 - 02:00,
THE COMMON OPENING CEREMONY: FUEGO NUEVO MUSICAL RITUAL– RETURN TO THE HEART,https://www.glastonburyfestivals.co.uk/areas/the-common/wisdom-keepers/,TEMPLE UPRISING,WEDNESDAY,19:30 - 20:30,
THE CRATE STACK CHALLENGE,,OUTSIDE CIRCUS STAGE,FRIDAY,10:30 - 11:30,
THE CRATE STACK CHALLENGE,,OUTSIDE CIRCUS STAGE,SATURDAY,10:30 - 11:30,
THE CRATE STACK CHALLENGE,,OUTSIDE CIRCUS STAGE,SUNDAY,10:30 - 11:30,
THE CRATE STACK CHALLENGE,,CIRCUS FIELD,THURSDAY,10:30 - 11:30,
THE CRAZY GOLF COMPANY,https://thecrazygolfcompany.com/,BELLA'S FIELD,THURSDAY,11:00 - 20:00,
THE CRAZY GOLF COMPANY,https://thecrazygolfcompany.com/,BELLA'S FIELD,FRIDAY,11:00 - 20:00,
THE CRAZY GOLF COMPANY,https://thecrazygolfcompany.com/,BELLA'S FIELD,SATURDAY,11:00 - 20:00,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,FRIDAY,15:15 - 15:45,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,FRIDAY,10:55 - 11:25,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,SATURDAY,15:15 - 15:45,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,SATURDAY,10:55 - 11:25,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,SUNDAY,15:15 - 15:45,
THE CROWS,https://www.foolsparadise.co.uk/,WALKABOUTS,SUNDAY,10:55 - 11:25,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,WEDNESDAY,16:00 - 16:30,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,WEDNESDAY,14:00 - 14:30,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,THURSDAY,12:30 - 13:00,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,THURSDAY,11:00 - 11:30,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,FRIDAY,14:30 - 15:00,
THE DADO SHOW,https://www.facebook.com/thedadoshow,GLEBELAND,FRIDAY,11:30 - 12:00,
THE DEEP BLUE,https://www.thedeepblueband.com,AVALON STAGE,FRIDAY,14:20 - 15:10,Rebellious but beautiful stories fusing anthemic themes and small musings with hypnotic harmonies.
THE DIG,https://dotcomedy.info/,BELLA'S FIELD,THURSDAY,13:00 - 16:00,
THE DIG,https://dotcomedy.info/,BELLA'S FIELD,FRIDAY,13:00 - 16:00,
THE DIG,https://dotcomedy.info/,BELLA'S FIELD,SATURDAY,13:00 - 16:00,
THE DIG,https://dotcomedy.info/,BELLA'S FIELD,SUNDAY,13:00 - 16:00,
THE DISAPPOINTMENTS,https://thedisappointments.co.uk,CROISSANT NEUF BANDSTAND,WEDNESDAY,17:30 - 18:30,
THE DISAPPOINTMENTS,,THE GATEWAY,SATURDAY,15:25 - 16:10,
THE DOOGANS,https://bamboozledproductions.com/,OUTSIDE CIRCUS STAGE,FRIDAY,15:30 - 16:00,
THE DOOGANS,https://bamboozledproductions.com/,OUTSIDE CIRCUS STAGE,SATURDAY,16:31 - 17:01,
THE DOOGANS,https://bamboozledproductions.com/,OUTSIDE CIRCUS STAGE,SUNDAY,15:13 - 15:43,
THE DOOGANS,https://bamboozledproductions.com/,A LITTLE MORE SENSATION,FRIDAY,12:55 - 13:25,
THE DOOGANS,https://bamboozledproductions.com/,A LITTLE MORE SENSATION,SATURDAY,12:00 - 12:30,
THE DOOGANS,https://bamboozledproductions.com/,A LITTLE MORE SENSATION,SUNDAY,13:10 - 13:40,
THE DOWNSETTERS,https://www.downsetters.co.uk/,THE ROCKET LOUNGE,SATURDAY,03:45 - 05:00,
THE DOWNSETTERS,https://www.downsetters.co.uk/,THE ROCKET LOUNGE,SUNDAY,02:00 - 03:00,
THE EGG (ELECTRONIC SET),https://en.wikipedia.org/wiki/the_egg_(band),LUNCHED OUT LIZARDS,SATURDAY,00:30 - 02:00,
THE EGG AMBIENT SET,https://theegg.bandcamp.com,TREE STAGE,THURSDAY,18:50 - 19:40,"The Egg - Twins Ned and Maff Scott (& more) play live electronic dance /chill / rocktronic / vocoder with a visual triggered show & more, Think Pink Floyd, Underworld , Air, Daft Punk"
THE EXPLORERS,,WALKABOUTS,FRIDAY,16:05 - 17:05,
THE EXPLORERS,,WALKABOUTS,FRIDAY,14:05 - 15:05,
THE EXPLORERS,,WALKABOUTS,FRIDAY,12:00 - 13:00,
THE EXPLORERS,,WALKABOUTS,SATURDAY,16:05 - 17:05,
THE EXPLORERS,,WALKABOUTS,SATURDAY,14:05 - 15:05,
THE EXPLORERS,,WALKABOUTS,SUNDAY,16:05 - 17:05,
THE EXPLORERS,,WALKABOUTS,SUNDAY,14:05 - 15:05,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,THURSDAY,12:30 - 13:15,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,THURSDAY,10:45 - 11:30,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,FRIDAY,12:30 - 13:15,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,FRIDAY,10:45 - 11:30,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,SATURDAY,12:30 - 13:15,
THE FABULARIUM - CARNIVAL OF ANIMALS,https://fabularium.co.uk/,WALKABOUTS,SATURDAY,10:45 - 11:30,
THE FAIRY GODMOTHER AND THE TOOTH FAIRY,https://www.instagram.com/upperleveluk/,WALKABOUTS,THURSDAY,17:15 - 18:00,
THE FAIRY GODMOTHER AND THE TOOTH FAIRY,https://www.instagram.com/upperleveluk/,WALKABOUTS,SATURDAY,22:15 - 23:00,
THE FAIRY GODMOTHER AND THE TOOTH FAIRY,https://www.instagram.com/upperleveluk/,WALKABOUTS,SATURDAY,17:15 - 18:00,
THE FAIRY GODMOTHER AND THE TOOTH FAIRY,https://www.instagram.com/upperleveluk/,WALKABOUTS,SUNDAY,22:15 - 23:00,
THE FAIRY GODMOTHER AND THE TOOTH FAIRY,https://www.instagram.com/upperleveluk/,WALKABOUTS,SUNDAY,17:15 - 18:00,
THE FALL GUY 12A,https://www.imdb.com/title/tt1684562/,PILTON PALAIS CINEMA,WEDNESDAY,16:45 - 18:55,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,THURSDAY,13:40 - 14:25,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,THURSDAY,11:00 - 11:45,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,SATURDAY,13:40 - 14:25,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,SATURDAY,11:00 - 11:45,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,SUNDAY,13:40 - 14:25,
THE FAMILY TREE,https://www.thevortexes.com,WALKABOUTS,SUNDAY,11:00 - 11:45,
THE FARM,https://www.facebook.com,LEFT FIELD,SUNDAY,19:45 - 20:30,Legendary post-new wavers recently adopting electronic sounds that are brought to life with dynamic guitar riffs.
THE FEELING,https://www.thefeeling.com,AVALON STAGE,SUNDAY,22:50 - 23:50,Multi-million selling indie pop with a slew of chart-topping classics sitting neatly with brand new album ‘San Vito’.
THE FIERY JACK FAMILY,https://www.instagram.com/fieryjackfamily/,THE PAVEMENT,THURSDAY,15:50 - 16:05,
THE FILTHY SIX,https://www.instagram.com/thefilthysix/,WEST HOLTS BAR,FRIDAY,01:10 - 02:10,
THE FLAME OF HOPE PEACE DELEGATES,https://www.flameofhope.net,SENSATION SEEKERS STAGE,SUNDAY,17:40 - 17:55,
THE FLAMENCO THIEF,https://www.theflamencothief.com/,BIMBLE INN,THURSDAY,17:15 - 18:00,
THE FLYING SEAGULL PROJECT,https://theflyingseagullproject.com,KIDZFIELD BIG TOP,THURSDAY,12:20 - 13:00,
THE FLYING SEAGULL PROJECT,https://www.facebook.com/jamjartheatrical/,KIDZFIELD BIG TOP,FRIDAY,12:45 - 13:20,
THE FLYING SEAGULL PROJECT,https://theflyingseagullproject.com,KIDZFIELD BIG TOP,SATURDAY,13:20 - 14:00,
THE FLYING SEAGULL PROJECT,https://theflyingseagullproject.com,KIDZFIELD BIG TOP,SUNDAY,18:15 - 18:45,
THE GARFIELD MOVIE U,https://www.imdb.com/title/tt5779228/,PILTON PALAIS CINEMA,THURSDAY,13:00 - 14:40,
THE GAZA WAR: MEDIA REPORTING AND ACTIVISM - MIKE BERRY,,SPEAKERS FORUM,SATURDAY,12:00 - 13:00,
THE GO! TEAM,https://www.thegoteam.co.uk,AVALON STAGE,SUNDAY,16:50 - 17:50,"A kaleidoscopic mix of rock and funk, aided by the power of the bassline and vocals from stalwart Ninja on a groovy sonic day trip."
THE GREATEST SHOWMAN SING-A-LONG PG,https://www.imdb.com/title/tt1485796/,PILTON PALAIS CINEMA,FRIDAY,13:00 - 14:45,
THE HAIRY HATTER,https://www.facebook.com/ciefacilearetenir/,MAVERICKS,FRIDAY,01:32 - 01:37,
THE HAIRY HATTER,https://www.facebook.com/ciefacilearetenir/,MAVERICKS,SUNDAY,01:28 - 01:34,
THE INFINITE MONKEY CAGE,,CABARET,FRIDAY,12:05 - 13:00,
THE JONNY HALIFAX INVOCATION,https://www.facebook.com/jonnyhalifaxinvocation/,STRUMMERVILLE,FRIDAY,17:00 - 17:40,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,THURSDAY,16:20 - 17:50,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,THURSDAY,13:30 - 15:00,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,FRIDAY,16:20 - 17:50,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,FRIDAY,13:30 - 15:00,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,SATURDAY,16:20 - 17:50,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,SATURDAY,13:30 - 15:00,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,SUNDAY,16:20 - 17:50,
THE JUKEBOXES,https://bootworkstheatre.co.uk/,WALKABOUTS,SUNDAY,13:30 - 15:00,
THE KAIDEN NOLAND BAND,https://open.spotify.com/artist/1h1zpvr2lym70kteuzbmit?autoplay=true,MANDALA STAGE,FRIDAY,01:00 - 02:00,
THE KS,https://theks.band/,WOODSIES,SUNDAY,12:30 - 13:30,Gloriously northern angsty indie pop from a band renowned for their raucous and uplifting live shows.
THE LAMPOSTS,,CIRCUS FIELD,WEDNESDAY,13:30 - 14:15,
THE LAMPOSTS,,CIRCUS FIELD,WEDNESDAY,12:00 - 12:45,
THE LAMPPOSTS,,CIRCUS FIELD,THURSDAY,15:00 - 15:45,
THE LAMPPOSTS,,CIRCUS FIELD,FRIDAY,13:45 - 14:30,
THE LAMPPOSTS,,CIRCUS FIELD,FRIDAY,12:00 - 12:45,
THE LAST DINNER PARTY,https://www.thelastdinnerparty.co.uk/,OTHER STAGE,SATURDAY,15:45 - 16:45,The BBC Sounds of 2024 winners unwrapping their literate indie art rock and dramatic baroque pop.
THE LAST OF THE MOHICANS,,WALKABOUTS,THURSDAY,16:00 - 17:00,
THE LAST OF THE MOHICANS,,WALKABOUTS,FRIDAY,16:00 - 17:00,
THE LAST OF THE MOHICANS,,WALKABOUTS,SATURDAY,16:00 - 17:00,
THE LITTLE UNSAID,https://www.thelittleunsaid.com/,SMALL WORLD STAGE,THURSDAY,13:15 - 19:15,
THE LITTLE UNSAID,https://www.thelittleunsaid.com/,SMALL WORLD STAGE,SUNDAY,00:00 - 01:15,
THE LITTLE UNSAID,https://www.thelittleunsaid.com/,BIMBLE INN,SATURDAY,17:30 - 18:30,
THE LOST BOYS 15,https://www.imdb.com/title/tt0093437/,PILTON PALAIS CINEMA,WEDNESDAY,22:15 - 23:55,
THE MAGNIFICENT KEVENS,https://themagnificentkevens.com/,CIRCUS FIELD,FRIDAY,00:00 - 00:30,
THE MAGNIFICENT KEVENS,https://themagnificentkevens.com/,CIRCUS FIELD,SATURDAY,00:00 - 00:30,
THE MAGNIFIENT KEVENS,,WALKABOUTS,FRIDAY,12:10 - 12:55,
THE MAGNIFIENT KEVENS,,WALKABOUTS,SATURDAY,12:10 - 12:55,
THE MAGNIFIENT KEVENS,,WALKABOUTS,SUNDAY,12:10 - 12:55,
THE MAGPIE'S FORTUNE,,BELLA'S FIELD,SATURDAY,12:00 - 18:00,
THE MANDALA FOLK JAM,,MANDALA STAGE,WEDNESDAY,21:00 - 23:45,
"THE MANFREDS
FEATURING PAUL JONES & MIKE D’ABO",https://www.facebook.com/themanfreds,ACOUSTIC STAGE,SATURDAY,17:00 - 18:00,Celebrating a remarkable 60 years as one of Britain’s most respected bands; a rare opportunity to see both vocalists Paul Jones and Mike D’Abo on stage together.
THE MARCHING SKALETONS,https://www.marchingskaletons.co.uk/,SMALL WORLD STAGE,THURSDAY,21:30 - 22:30,
THE MARCHING SKALETONS,https://www.marchingskaletons.co.uk/,THE ROCKET LOUNGE,SATURDAY,01:00 - 02:00,
THE MARCHING SKALETONS,https://www.marchingskaletons.co.uk,THE BANDSTAND,SUNDAY,18:15 - 19:00,
THE MARY WALLOPERS,https://www.marywallopers.com/,THE PARK STAGE,FRIDAY,15:15 - 16:00,A joyous vision of the historic music of their Irish homeland delivered in proper rabble-rousing style.
THE MENEDEZ BROTHERS,,KINETIC,SATURDAY,23:00 - 00:30,
THE MENENDEZ BROTHERS (DJ SET),https://www.instagram.com/themenendezbros/?hl=en,WISHING WELL,THURSDAY,22:30 - 23:30,
THE MIDNIGHT PLAYGROUND,https://www.themidnightplayground.com/,CIRCUS FIELD,FRIDAY,23:00 - 01:00,
THE MIDNIGHT PLAYGROUND,https://www.themidnightplayground.com/,CIRCUS FIELD,SATURDAY,23:00 - 01:00,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,FRIDAY,15:40 - 16:25,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,FRIDAY,10:55 - 11:40,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,SATURDAY,15:40 - 16:25,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,SATURDAY,10:55 - 11:40,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,SUNDAY,15:40 - 16:25,
THE MIDWIVES,https://www.foolsparadise.co.uk/,WALKABOUTS,SUNDAY,10:55 - 11:40,
THE MIGHTY MOJO,https://linktr.ee/mo__stewart,VILLAGE INN,THURSDAY,21:00 - 22:30,
THE MOVEMENT FORWARD,https://www.instagram.com/dannyfuckingprice/,NOMAD,FRIDAY,15:00 - 16:00,
"THE MOVEMENT FORWARD: A POLITICAL TAKEOVER: ASIF KAPADIA (DIRECTOR), JEMMA FORTE (BROADCAST JOURNALIST, WRITER & PRESENTER), JOSH RUSSELL, MARINA PURKIS (POLITICAL COMMENTATOR), TBA, HOSTED BY DANNY PRICE (DFP)",,THE INFORMATION,FRIDAY,17:00 - 18:00,Mobilising the country to vote with a political take over from some of those championing to change the political agenda.
THE NATIONAL,http://www.americanmary.com/,OTHER STAGE,SUNDAY,21:45 - 23:15,"Dark, melancholy and difficult to describe; filled with bittersweet melodies and euphoric conspiratorial storylines."
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,THURSDAY,15:15 - 16:00,
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,THURSDAY,12:15 - 13:00,
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,FRIDAY,15:15 - 16:00,
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,SATURDAY,15:15 - 16:00,
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,SATURDAY,12:15 - 13:00,
THE NATURAL THEATRE COMPANY,https://naturaltheatre.co.uk/,WALKABOUTS,SUNDAY,12:15 - 13:00,
THE NEWSPAPER MEN,,WALKABOUTS,FRIDAY,12:35 - 13:20,
THE NEWSPAPER MEN,,WALKABOUTS,FRIDAY,10:35 - 11:20,
THE NEWSPAPER MEN,,WALKABOUTS,SATURDAY,12:35 - 13:20,
THE NEWSPAPER MEN,,WALKABOUTS,SATURDAY,10:35 - 11:20,
THE NEWSPAPER MEN,,WALKABOUTS,SUNDAY,12:35 - 13:20,
THE NEWSPAPER MEN,,WALKABOUTS,SUNDAY,10:35 - 11:20,
THE NEXTMEN FT KIKO BUN,,GLADE DOME,THURSDAY,14:00 - 15:30,"North London’s sound system governor Kiko Bun, with The Nextmen providing rgan groove streaked with a folky, 60s touch of psychedelia."
THE OLD TIME RAGS,https://raggletagglearts.com/,THE GATEWAY,FRIDAY,12:35 - 13:05,
THE OLD TIME RAGS,https://raggletagglearts.com/,THE GATEWAY,SATURDAY,12:45 - 13:15,
THE OLD TIME RAGS,https://raggletagglearts.com/,MAVERICKS,SATURDAY,00:05 - 00:20,
THE ORB,https://www.theorb.com,TREE STAGE,THURSDAY,23:50 - 00:50,Orb’s interstellar space odysse
THE ORB,https://www.theorb.com,GLADE DOME,THURSDAY,17:00 - 18:30,"Pulsating rhythms of acid house with otherworldly soundscapes and the deep, resonant vibes of bass-heavy dub With over three decades of groundbreaking music"
THE PAGE OF CUPS,https://www.instagram.com/thepageofcupsband/,STRUMMERVILLE,FRIDAY,15:40 - 16:15,
THE PANSY BOYS,https://www.instagram.com/thepansyboys,CABARET,FRIDAY,15:15 - 15:45,
THE PANSY BOYS,https://x.com/lisemayer,CABARET,SUNDAY,19:10 - 19:40,
THE PARALLELS,,BBC MUSIC INTRODUCING,FRIDAY,12:30 - 13:00,Mid-tempo but hugely uplifting guitar-led pop.
THE PLUMPS B2B KRAFT KUTS,,BBC MUSIC INTRODUCING,THURSDAY,00:00 - 01:30,
THE PORTRAITS,https://www.theportraitsmusic.com/home,MANDALA STAGE,THURSDAY,20:00 - 21:00,
THE PRIMITIVES,https://theprimitives.bigcartel.com/about,TOAD HALL,FRIDAY,22:30 - 23:30,
THE QUADALAKALAKA CLUB,,TREE STAGE,SATURDAY,02:00 - 02:50,
THE REFLUX MOVEMENT,,GLEBELAND,THURSDAY,16:00 - 17:30,
THE REFLUX MOVEMENT,,GLEBELAND,FRIDAY,15:00 - 16:30,
THE REFLUX MOVEMENT,,GLEBELAND,SATURDAY,15:00 - 16:30,
"THE RIGHT TIME FOR REVOLUTION, FROM PUTNEY TO PERU WITH ULULA ROOTS",https://www.instagram.com/ulularoots/,TEMPLE UPRISING,THURSDAY,13:00 - 13:45,
THE ROYSTON CLUB,https://theroystonclub.com/,STRUMMERVILLE,FRIDAY,19:00 - 19:40,
THE ROYSTON CLUB,https://theroystonclub.com/,BREAD AND ROSES,THURSDAY,16:20 - 17:20,
THE ROYSTON CLUB,https://theroystonclub.com/,BREAD AND ROSES,SATURDAY,15:45 - 16:45,
THE RUMBLE-O'S,https://www.facebook.com/rumble.os,THE BANDSTAND,THURSDAY,19:20 - 20:00,
THE RUNAWAY CHRISTMAS TREE FAIRY,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,FRIDAY,23:30 - 00:15,
THE RUNAWAY CHRISTMAS TREE FAIRY,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,FRIDAY,21:00 - 21:45,
THE RUNAWAY CHRISTMAS TREE FAIRY,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,SATURDAY,23:30 - 00:15,
THE RUNAWAY CHRISTMAS TREE FAIRY,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,SATURDAY,21:00 - 21:45,
THE RUNAWAY CHRISTMAS TREE FAIRY,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,SUNDAY,20:30 - 21:15,
THE RUNAWAY CHRSTMAS FAIRY TREE,https://www.facebook.com/runaway.tree.fairy,WALKABOUTS,THURSDAY,21:30 - 22:15,
THE SCRATCH,https://thescratch.ie/,PEACE STAGE,SUNDAY,00:00 - 01:00,
THE SCRATCH,https://thescratch.ie,AVALON STAGE,SUNDAY,15:25 - 16:20,A full-blown metal band turned to acoustic busking losing none of their raw energy in the process.
THE SCRIBES,https://www.quillequipped.com/,SMALL WORLD STAGE,FRIDAY,21:00 - 22:00,
THE SCRIBES,https://open.spotify.com/artist/2glzxgfyibacntgazg5vkw,MANDALA STAGE,THURSDAY,23:00 - 00:00,
THE SCRIBES,https://www.facebook.com/scribesmusic/,BIMBLE INN,FRIDAY,17:45 - 18:30,
THE SCULPTURE PARK - ART INSTALLATION,https://www.thesculpturepark.com,GLEBELAND,WEDNESDAY,00:00 - 00:00,
THE SCULPTURE PARK - ART INSTALLATION,https://www.thesculpturepark.com,GLEBELAND,THURSDAY,00:00 - 00:00,
THE SCULPTURE PARK - ART INSTALLATION,https://www.thesculpturepark.com,GLEBELAND,FRIDAY,00:00 - 00:00,
THE SCULPTURE PARK - ART INSTALLATION,https://www.thesculpturepark.com,GLEBELAND,SATURDAY,00:00 - 00:00,
THE SHINGALINGS,https://www.theshingalings.com,THE BANDSTAND,SUNDAY,20:30 - 21:15,
THE SILHOUETTES PROJECT,,LONELY HEARTS CLUB,FRIDAY,17:45 - 18:45,"Best of the new platform for up and coming Hip-Hop, Soul and Jazz artists from the UK."
THE SKATALITES,https://skatalites.com,WEST HOLTS STAGE,SATURDAY,13:00 - 14:00,"The original pioneers of ska and rocksteady have a history stretching back 60 years. Featuring some legendary musicians, the band prove why this music will never die."
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,WEDNESDAY,12:50 - 13:35,
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,WEDNESDAY,10:50 - 11:35,
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,THURSDAY,12:50 - 13:35,
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,THURSDAY,10:50 - 11:35,
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,FRIDAY,12:50 - 13:35,
THE SKY AT DAY,https://dodifferent.co.uk/,WALKABOUTS,FRIDAY,10:50 - 11:35,
THE SLACKLINE SCHOOL,http://rpmdisplay.co.uk/,CIRCUS FIELD,THURSDAY,11:30 - 15:30,
THE SLACKLINE SCHOOL,http://rpmdisplay.co.uk/,CIRCUS FIELD,FRIDAY,11:00 - 18:00,
THE SLACKLINE SCHOOL,http://rpmdisplay.co.uk/,CIRCUS FIELD,SATURDAY,11:00 - 18:00,
THE SLACKLINE SCHOOL,http://rpmdisplay.co.uk/,CIRCUS FIELD,SUNDAY,11:30 - 15:30,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,FRIDAY,13:15 - 13:45,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,FRIDAY,10:50 - 11:20,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,SATURDAY,13:15 - 13:45,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,SATURDAY,10:50 - 11:20,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,SUNDAY,13:15 - 13:45,
THE SMALLEST RACE ON EARTH,https://compagniemiaow.wordpress.com/,WALKABOUTS,SUNDAY,10:50 - 11:20,
THE SNUTS,https://thesnuts.os.fan/,OTHER STAGE,FRIDAY,13:00 - 13:45,Fist-bumping good time singalong Scottish indie rock; anthems made to measure.
THE SOCIAL AT 25,https://www.thesocial.com/,FREE UNIVERSITY OF GLASTONBURY,SATURDAY,14:00 - 15:00,
THE SOULSTICE COLLECTIVE: JAMIE JOY (DJ SET),https://www.instagram.com/jammerjoy_/,WISHING WELL,WEDNESDAY,23:00 - 00:00,
THE SOULSTICE COLLECTIVE: MILLIE WATTS (DJ SET),https://www.instagram.com/millie_watts/?hl=en-gb,WISHING WELL,WEDNESDAY,21:00 - 22:00,
THE SOULSTICE COLLECTIVE: MINNA (DJ SET),https://www.instagram.com/minnahoneyy/?hl=en,WISHING WELL,WEDNESDAY,01:00 - 02:00,
THE SOULSTICE COLLECTIVE: MR MOONSHINE (DJ SET),https://www.instagram.com/moonshine__records/,WISHING WELL,WEDNESDAY,00:00 - 01:00,
THE SOULSTICE COLLECTIVE: SAMUEL HUNTER (DJ SET),https://www.instagram.com/samuelc.hunter/?hl=en,WISHING WELL,WEDNESDAY,22:00 - 23:00,
THE SOULSTICE COLLECTIVE: TBA (DJ SET),,WISHING WELL,WEDNESDAY,02:00 - 03:00,
THE SPACE COWBOY,https://www.thespacecowboy.com/,CIRCUS BIG TOP,FRIDAY,22:09 - 22:34,
THE SPACE COWBOY,https://www.thespacecowboy.com/,CIRCUS BIG TOP,SATURDAY,20:13 - 20:38,
THE SPACE COWBOY,https://www.thespacecowboy.com/,OUTSIDE CIRCUS STAGE,FRIDAY,18:48 - 19:18,
THE SPACE COWBOY,https://www.thespacecowboy.com/,OUTSIDE CIRCUS STAGE,SATURDAY,17:58 - 18:28,
THE SPACE COWBOY,https://www.thespacecowboy.com/,OUTSIDE CIRCUS STAGE,SUNDAY,15:48 - 16:18,
THE STARLINGS,https://www.facebook.com/starlingsjazz,THE BANDSTAND,THURSDAY,21:20 - 22:10,
THE STAVES,http://www.thestaves.com/,OTHER STAGE,SATURDAY,13:00 - 13:45,Dreamy alternative indie folk duo who sparkle and glow via sisters Jessica and Camilla Staveley-Taylor’s joyous harmonies.
THE STREETS,https://www.thestreets.co.uk/,OTHER STAGE,SATURDAY,20:30 - 21:30,"Mike Skinner’s streetwise inner-city storylines switching from broken dreams to broken reality, soundtracked with a suitably subdued electronic vibe."
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,WEDNESDAY,16:30 - 17:15,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,THURSDAY,16:30 - 17:15,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,THURSDAY,14:05 - 14:50,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,FRIDAY,16:30 - 17:15,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,FRIDAY,14:05 - 14:50,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,SATURDAY,16:30 - 17:15,
THE SUITCASE ESCAPE GAME,https://www.instagram.com/theckeegs/,WALKABOUTS,SATURDAY,14:05 - 14:50,
