title,url,stage,day,time
BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,WEDNESDAY,22:00 - 00:00
BLACK KAT BOPPERS,https://blackkatboppers.com/,THE ROCKET LOUNGE,THURSDAY,22:00 - 23:00
BLACK PEPPER,,GREENPEACE/ENGINE ROOM,SUNDAY,15:45 - 16:30
BLACKASH,http://www.black-ash.co.uk,THE RABBIT HOLE,SUNDAY,01:45 - 02:30
BLACKSKYWHITE - LA LLORONA,,THE ASTROLABE THEATRE,FRIDAY,23:30 - 00:40
BLACKSKYWHITE - LA LLORONA,,THE ASTROLABE THEATRE,SATURDAY,23:30 - 00:40
BLACKSKYWHITE - LA LLORONA,,THE ASTROLABE THEATRE,SUNDAY,23:30 - 00:40
BLADERUNNER,,SALON CAROUSEL,SATURDAY,03:00 - 04:00
BLAENAVON,http://blaenavon.com/,WILLIAM'S GREEN,SUNDAY,17:50 - 18:25
BLAWAN,,GENOSYS,FRIDAY,01:30 - 03:00
BLISS ZION,,THE BLUES,FRIDAY,13:00 - 14:00
BLOCKDODGER,,SALON CAROUSEL,SUNDAY,23:00 - 00:00
BLOSSOMS,http://www.blossomsband.co.uk/,PYRAMID STAGE,FRIDAY,13:30 - 14:15
BLOXED BEATS,,THE SUMMER HOUSE,FRIDAY,16:30 - 17:00
BLOXED BEATS,,THE SUMMER HOUSE,SATURDAY,16:30 - 17:00
BLOXED BEATS,,THE SUMMER HOUSE,SUNDAY,16:10 - 16:40
BLOXED BEATS,,SENSATION SEEKERS STAGE,FRIDAY,01:25 - 01:55
BLOXED BEATS,,SENSATION SEEKERS STAGE,SATURDAY,00:05 - 00:35
BLOXED BEATS,,SENSATION SEEKERS STAGE,SUNDAY,23:55 - 00:25
BLUE LAB BEATS,http://bluelabbeats.com/,PUSSY PARLURE,FRIDAY,12:30 - 13:10
BO NINGEN,http://boningen.info/,THE PARK STAGE,FRIDAY,12:15 - 13:00
BOBBY THE PERSUADER,https://www.mixcloud.com/bobby-archer/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),WEDNESDAY,23:45 - 00:15
BOCA 45,http://www.boca45.co.uk/,PUSSY PARLURE,FRIDAY,22:00 - 23:30
BOCA 45,http://www.boca45.co.uk/,PUSSY PARLURE,FRIDAY,TBA
BONES GARAGE,http://www.bonesgarageband.com/,PUSSY PARLURE,SUNDAY,12:45 - 13:45
BOOGALOO DEE,,RUMSHACK,WEDNESDAY,01:00 - 02:00
BOOGIE CARTEL,,THE MEAT RACK,SATURDAY,01:30 - 03:00
"BOOM SOUND TAKEOVER FT KREED, GARDNA, FLECK, MUNGOS HIFI, JFB, NATTY CAMPBELL, ASBO DISCO & FAT STASH",,CLASH,THURSDAY,20:00 - 23:00
BOOT HILL ALL STARS,,CN BANDSTAND,WEDNESDAY,14:30 - 15:30
BOOZE BROTHERS,,SENSATION SEEKERS STAGE,FRIDAY,18:10 - 18:25
BOOZE BROTHERS,,SENSATION SEEKERS STAGE,SATURDAY,18:05 - 18:20
BOOZE BROTHERS,,SENSATION SEEKERS STAGE,SUNDAY,17:25 - 17:40
BORED OF JUSTICE,,BEZ'S FLYING BUS,SUNDAY,21:00 - 22:00
BOSCO CIRCUS,http://www.fuseperformance.co.uk,JUGGLING TENT,FRIDAY,14:30 - 17:30
BOSCO CIRCUS,http://www.fuseperformance.co.uk,JUGGLING TENT,SATURDAY,14:30 - 17:30
BOSCO CIRCUS,http://www.fuseperformance.co.uk,JUGGLING TENT,SUNDAY,14:30 - 17:30
BOWJANGLES,,CN BANDSTAND,THURSDAY,12:00 - 12:45
BOWJANGLES,http://www.bowjangles.org,THE ASTROLABE THEATRE,FRIDAY,11:00 - 11:20
BOWJANGLES,http://www.bowjangles.org,THE ASTROLABE THEATRE,SATURDAY,11:00 - 11:20
BOWJANGLES,http://www.bowjangles.org,THE ASTROLABE THEATRE,SUNDAY,11:00 - 11:20
BOWJANGLES,,THE SUMMER HOUSE,FRIDAY,13:50 - 14:10
BOWJANGLES,,THE SUMMER HOUSE,SATURDAY,13:50 - 14:10
BOWJANGLES,,THE SUMMER HOUSE,SUNDAY,12:50 - 13:10
BOX 9,http://www.box9d.com,THE ASTROLABE THEATRE,FRIDAY,17:05 - 17:20
BOX 9,http://www.box9d.com,THE ASTROLABE THEATRE,SATURDAY,17:15 - 17:30
BOX 9,http://www.box9d.com,THE ASTROLABE THEATRE,SUNDAY,18:35 - 18:50
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,FRIDAY,00:05 - 00:20
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,FRIDAY,22:50 - 23:05
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,SATURDAY,01:40 - 01:55
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,SATURDAY,22:50 - 23:05
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,SUNDAY,00:35 - 00:50
BOX 9,http://www.box9d.com,SENSATION SEEKERS STAGE,SUNDAY,21:45 - 22:00
BOY BETTER KNOW,https://www.bbktakeover.com/,OTHER STAGE,SUNDAY,22:15 - 23:15
BOYS NOIZE,http://www.boysnoize.com/,ARCADIA,FRIDAY,01:45 - 03:00
BRAKES ( 15 ) + Q&A WITH DIRECTOR MERCEDES GROWER,http://www.brakesfilm.com/trailer/,CINERAMAGEDDON,SATURDAY,19:30 - 21:10
BRASS OFF FINAL DJ SET NYBB & BYOB,http://www.newyorkbrassband.co.uk/,THE TRUTH STAGE,SUNDAY,04:00 - 05:00
BRASS RAVE UNIT,,PUSSY PARLURE,SUNDAY,20:00 - 20:45
BRAWTHER & TRISTAN DA CUNHA,,GENOSYS,THURSDAY,21:30 - 23:00
BRAZEN + FRIENDS,,VILLAGE INN,SATURDAY,17:00 - 19:00
BREAK FEAT KYO,http://www.symmetryrecordings.co.uk,THE CAVE,SUNDAY,00:00 - 01:00
BREAKFAST WITH BRESSON - A MAN ESCAPED ( U ),https://www.youtube.com/watch?v=o6nHFpKK6Lc,CINERAMAGEDDON,THURSDAY,12:00 - 13:45
BREAKFAST WITH BRESSON - AU HASARD BALTHAZAR  ( PG ),https://www.youtube.com/watch?v=R8_Db2r_dCM,CINERAMAGEDDON,SUNDAY,12:00 - 13:35
BREAKFAST WITH BRESSON - MOUCHETTE ( 15 ),https://www.youtube.com/watch?v=1Zvv-Z4lSwQ,CINERAMAGEDDON,SATURDAY,12:00 - 13:20
BREAKFAST WITH BRESSON - PICKPOCKET ( PG ),https://www.youtube.com/watch?v=CCZhSPwIZEg,CINERAMAGEDDON,FRIDAY,12:00 - 13:15
BRIAN BOOTHBY,http://www.brianboothby.co.uk/festivals/index.html,MANDALA STAGE,WEDNESDAY,22:00 - 23:00
BRIAN BOOTHBY,http://www.brianboothby.co.uk/festivals/index.html,MANDALA STAGE,THURSDAY,22:00 - 23:00
BRIAN BOOTHBY,http://www.brianboothby.co.uk/festivals/index.html,MANDALA STAGE,SUNDAY,21:00 - 22:00
BRING YOUR OWN BRASS (BYOB),http://www.globallocal.co.uk/artists/bring-your-own-brass/,THE TRUTH STAGE,THURSDAY,22:10 - 23:00
BRING YOUR OWN BRASS (BYOB),http://www.globallocal.co.uk/artists/bring-your-own-brass/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,05:00 - 06:00
BRING YOUR OWN BRASS,http://bringyourownbrass.com/,BIMBLE INN,SATURDAY,00:15 - 01:00
BRISTOLETTES,http://www.bristolettes.com/,GREENPEACE/ENGINE ROOM,WEDNESDAY,16:30 - 16:35
BRITISH SEA POWER,https://www.britishseapower.co.uk//home?hs=1,OTHER STAGE,SATURDAY,13:15 - 14:15
BRUCE AIRHEAD,,THE GATEWAY,FRIDAY,16:25 - 16:55
BRUCE AIRHEAD,,THE GATEWAY,SATURDAY,16:25 - 16:55
BRUCE AIRHEAD,,THE GATEWAY,SUNDAY,16:25 - 16:55
BRUCE AIRHEAD,,SENSATION SEEKERS STAGE,FRIDAY,13:30 - 13:50
BRUCE AIRHEAD,,SENSATION SEEKERS STAGE,SATURDAY,13:30 - 13:50
BRUCE AIRHEAD,,SENSATION SEEKERS STAGE,SUNDAY,13:30 - 13:50
BUFFO'S WAKE,http://www.buffoswake.co.uk/,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SATURDAY,03:30 - 04:30
BUFFO'S WAKE,http://www.buffoswake.co.uk/,THE TRUTH STAGE,FRIDAY,21:00 - 22:00
BUFFOS WAKE,http://www.buffoswake.co.uk/,BIMBLE INN,FRIDAY,17:00 - 18:00
BUFFO’S WAKE,http://www.buffoswake.co.uk/,THE BANDSTAND,SUNDAY,19:30 - 20:20
BUGGED OUT'S LITTLE BUGGER - HEAVENLY JUKEBOX,http://www.buggedout.net/,THE ROCKET LOUNGE,FRIDAY,22:00 - 00:00
BUGGED OUT'S LITTLE BUGGER - LEMMY & JONNO,http://www.buggedout.net/,THE ROCKET LOUNGE,FRIDAY,01:30 - 06:00
BUGGED OUT'S LITTLE BUGGER - TWIN SUN,http://www.buggedout.net/,THE ROCKET LOUNGE,FRIDAY,00:00 - 01:30
BUGGED OUT'S LITTLE BUGGER,http://www.buggedout.net/,THE BEAT HOTEL,SUNDAY,12:30 - 14:00
BUGGED OUT’S LITTLE BUGGER PRESENTS: ARTWORK B2B DUSKY B2B LEMMY ASHTON,http://www.buggedout.net/,STONEBRIDGE BAR,THURSDAY,16:30 - 18:00
BUGGED OUT’S LITTLE BUGGER,,STONEBRIDGE BAR,SUNDAY,17:30 - 19:00
BUMBLING LOONS,,GLADE LOUNGE,SATURDAY,21:00 - 22:30
BUNCH OF KUNST: MUSIC DOCUMENTARY+ Q&A,http://www.imdb.com/title/tt6520634/?ref_=nv_sr_1,PILTON PALAIS CINEMA,FRIDAY,17:30 - 19:13
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,FRIDAY,13:30 - 17:00
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,SATURDAY,11:15 - 13:45
BUNNY MORETHAN (COMPERE),,CIRCUS BIG TOP,SUNDAY,13:00 - 16:00
BURGER APOCALYPSE,https://www.tonycurran.co.uk/burger-apocalypse,SPEAKERS FORUM,FRIDAY,10:00 - 10:55
BURMA ‘WHAT IS GOING ON?’,http://www.maungzarni.net,SPEAKERS FORUM,WEDNESDAY,14:00 - 14:55
BURNZ,,GREENPEACE/ENGINE ROOM,WEDNESDAY,23:00 - 23:30
BUSHWACKA!,,SPACEPORT,FRIDAY,15:00 - 16:00
BUSHWACKER,,THE RABBIT HOLE'S FUNKINGHAM PALACE,THURSDAY,00:00 - 01:30
BUSTAWIDEMOVE FEAT MC ISHU,http://www.widedubz.co.uk,THE CAVE,SUNDAY,22:00 - 23:00
BUSTED,http://busted.com,AVALON STAGE,SATURDAY,15:45 - 16:45
BUTTONED DOWN DISCO,http://www.buttoneddowndisco.com/,WILLIAM'S GREEN,SUNDAY,23:00 - 02:30
CAB DRIVERS (LIVE),,GENOSYS,SATURDAY,03:00 - 04:00
CABARET,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),FRIDAY,22:00 - 01:00
CABARET,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SATURDAY,22:00 - 01:00
CABARET,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SUNDAY,22:00 - 01:00
CABARET,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),THURSDAY,19:00 - 22:00
CABBAGE,,JOHN PEEL STAGE,SATURDAY,15:30 - 16:20
CABBAGE,http://www.ahcabbage.bandcamp.com/,LEFT FIELD,FRIDAY,19:30 - 20:30
CADET,http://www.callmecadetuk.com/,SONIC,FRIDAY,15:45 - 16:15
CALL SUPER,,WOW!,THURSDAY,22:00 - 23:00
CALLUM BEATTIE,,ACOUSTIC STAGE,SUNDAY,12:00 - 12:30
CANALÓN DE TIMBIQUÍ,,GULLY,FRIDAY,13:00 - 14:15
CAPTAIN OF THE LOST WAVES,,CN BANDSTAND,FRIDAY,18:30 - 19:15
CAPTAIN OF THE LOST WAVES,,CN BANDSTAND,SATURDAY,15:30 - 16:00
CARL BARAT AND THE JACKALS,https://www.carlbaratandthejackals.com/,WILLIAM'S GREEN,SATURDAY,19:00 - 19:40
CARL J NORTH,,CN BANDSTAND,THURSDAY,13:25 - 13:45
CARL J NORTH,,CN BANDSTAND,FRIDAY,19:30 - 20:00
CAROLYN MCGOLDRICK & THE LBJB'S,,PUSSY PARLURE,THURSDAY,19:45 - 20:30
CARTER SAMPSON,http://www.cartersampson.net,ACOUSTIC STAGE,FRIDAY,12:00 - 12:40
CARTOON,,THE FLIX,WEDNESDAY,00:30 - 01:30
CARTOON,,THE FLIX,WEDNESDAY,16:30 - 17:00
CARTOON,,THE FLIX,WEDNESDAY,14:15 - 15:00
CARTOON,,THE FLIX,THURSDAY,00:30 - 01:30
CARTOON,,THE FLIX,THURSDAY,16:30 - 17:00
CARTOON,,THE FLIX,THURSDAY,14:15 - 15:00
CARTOON,,THE FLIX,FRIDAY,16:30 - 17:00
CARTOON,,THE FLIX,FRIDAY,14:15 - 15:00
CARTOON,,THE FLIX,SATURDAY,16:30 - 17:00
CARTOON,,THE FLIX,SATURDAY,14:15 - 15:00
CARTOON,,THE FLIX,SUNDAY,16:30 - 17:00
CARTOON,,THE FLIX,SUNDAY,14:15 - 15:00
CASSETTEBOY VS DJ RUBBISH,https://www.youtube.com/user/cassetteboy/about,GLADE,SUNDAY,13:30 - 14:15
CELESTE LOVICK & DELAGH KING,http://www.shelteringtree.co.uk/celestelovick.html,MANDALA STAGE,THURSDAY,17:00 - 18:00
CELESTE LOVICK,,SMALL WORLD STAGE,WEDNESDAY,16:00 - 17:00
CELT ISLAM & DR WEEVIL,https://soundcloud.com/celt-islam,THE CAVE,THURSDAY,22:00 - 23:00
CELT ISLAM,,GLADE LOUNGE,FRIDAY,22:30 - 23:45
CERIAN,http://HTTP://WWW.CERIANMUSIC.COM/,TOAD HALL,WEDNESDAY,18:15 - 19:00
CERIAN,,TOAD HALL,SATURDAY,14:40 - 15:15
CERIAN,http://www.cerianmusic.com/,BIMBLE INN,SATURDAY,13:45 - 14:15
CERO39,http://cero39.com/,THE BLUES,SUNDAY,13:00 - 15:00
CERO39,http://cero39.com/,RUMSHACK,SUNDAY,03:00 - 04:00
CHAIM TANNENBAUM,,ACOUSTIC STAGE,SATURDAY,15:25 - 16:05
CHAINSKA BRASSIKA,http://www.chainskabrassika.com/,THE TRUTH STAGE,FRIDAY,04:00 - 05:00
CHANNEL 1 : ANDY CARROLL,,HEDS PARTY IN SONIC,SATURDAY,01:00 - 03:00
CHANNEL 1 : AVON SOUL ARMY,,HEDS PARTY IN SONIC,THURSDAY,20:00 - 07:00
CHANNEL 1 : BOYS CLUB,,HEDS PARTY IN SONIC,SUNDAY,23:00 - 07:00
CHANNEL 1 : DJ DANNY DISC,,HEDS PARTY IN SONIC,FRIDAY,01:00 - 03:00
CHANNEL 1 : DJ FU,,HEDS PARTY IN SONIC,SATURDAY,05:00 - 07:00
CHANNEL 1 : EZY RYDER,,HEDS PARTY IN SONIC,SATURDAY,04:00 - 05:00
CHANNEL 1 : WILLIAM SERFASS,,HEDS PARTY IN SONIC,SATURDAY,03:00 - 04:00
CHANNEL 1 :SILVER HAYES CREW TAKEOVER,,HEDS PARTY IN SONIC,FRIDAY,03:00 - 07:00
CHANNEL 2 : DECADENT TIMES DJS,http://decadenttimes.com/,HEDS PARTY IN SONIC,SATURDAY,03:00 - 06:00
CHANNEL 2 : DJ COUS COUS,,HEDS PARTY IN SONIC,SATURDAY,05:00 - 07:00
CHANNEL 2 : DJ VAN TOOSH,,HEDS PARTY IN SONIC,SATURDAY,01:00 - 03:00
CHANNEL 2 : PROPAGANDA DJS,http://www.thepropaganda.com,HEDS PARTY IN SONIC,THURSDAY,20:00 - 07:00
CHANNEL 2 : RHYTHM SISTER,,HEDS PARTY IN SONIC,SUNDAY,23:00 - 07:00
CHANNEL 2 : SILVER HAYES CREW TAKEOVER,,HEDS PARTY IN SONIC,FRIDAY,01:00 - 04:00
CHANNEL 3 : BEATING HEART,,HEDS PARTY IN SONIC,SATURDAY,04:00 - 05:30
CHANNEL 3 : BWIM: MIX NIGHTS,,HEDS PARTY IN SONIC,SUNDAY,23:00 - 07:00
CHANNEL 3 : COUGAR PANTHER TIGER,,HEDS PARTY IN SONIC,SATURDAY,05:30 - 07:00
CHANNEL 3 : DJ DISCOBEDIENT,,HEDS PARTY IN SONIC,SATURDAY,02:00 - 04:00
CHANNEL 3 : MIXNOTS,http://mixnot.net/,HEDS PARTY IN SONIC,THURSDAY,20:00 - 00:00
CHANNEL 3 : TRAMPOLENE DJS,,HEDS PARTY IN SONIC,SATURDAY,01:00 - 02:00
CHANNEL 3 :SILVER HAYES CREW TAKEOVER,,HEDS PARTY IN SONIC,FRIDAY,01:00 - 04:00
CHARLES HAZLEWOOD AND ARMY OF GENERALS,http://www.charleshazlewood.com/,WILLIAM'S GREEN,FRIDAY,19:30 - 20:15
CHARLI XCX,http://xcx.world/,OTHER STAGE,FRIDAY,12:25 - 13:15
CHARLIE MILLER & THE SOUL AGENTS,http://soulagentslive.com/,SMALL WORLD STAGE,FRIDAY,20:00 - 21:00
CHARLIE MILLER AND THE SOUL AGENT,http://soulagentslive.com/blog/,AVALON CAFÉ STAGE,SATURDAY,21:00 - 22:00
CHARLIE MILLER AND THE SOUL AGENTS,http://HTTP://SOULAGENTSLIVE.COM/,TOAD HALL,FRIDAY,16:10 - 16:55
CHARLIE MILLER AND THE SOUL AGENTS,,THE SUMMER HOUSE,FRIDAY,01:00 - 01:45
CHARLIE MILLER AND THE SOUL AGENTS,,THE SUMMER HOUSE,SATURDAY,01:00 - 01:45
CHARLIE SLOTH,http://www.charliesloth.com/,THE BLUES,SATURDAY,21:30 - 22:30
CHIC,http://www.nilerodgers.com/about/projects/chic,PYRAMID STAGE,SUNDAY,17:45 - 18:45
CHINESE LION,http://www.sockfu.com,CIRCUS CENTRAL,FRIDAY,10:40 - 10:50
CHINESE LION,http://www.sockfu.com,CIRCUS CENTRAL,SATURDAY,10:40 - 10:50
CHINESE LION,http://www.sockfu.com,CIRCUS CENTRAL,SUNDAY,10:40 - 10:50
CHINESE LION,http://www.sockfu.com,THE PAVEMENT,FRIDAY,10:30 - 10:35
CHINESE LION,http://www.sockfu.com,THE PAVEMENT,SATURDAY,10:30 - 10:35
CHINESE LION,http://www.sockfu.com,THE PAVEMENT,SUNDAY,10:30 - 10:35
CHLOE LEIGH & AMELIA CAESAR,,CN BANDSTAND,SUNDAY,15:30 - 16:00
CHLOE LEIGH,,CN BANDSTAND,WEDNESDAY,20:00 - 20:30
CHRIS CAMPLIN,http://christophercamplin.com/dj/,GENOSYS,SATURDAY,19:30 - 21:00
CHRIS DIFFORD & GLENN TILBROOK FROM SQUEEZE,,ACOUSTIC STAGE,SATURDAY,18:30 - 19:30
CHRIS ELLIS,http://www.shelteringtree.co.uk/chrisellis.html,MANDALA STAGE,WEDNESDAY,21:00 - 22:00
CHRIS ELLIS,http://www.shelteringtree.co.uk/chrisellis.html,MANDALA STAGE,THURSDAY,21:00 - 22:00
CHRIS ELLIS,http://www.shelteringtree.co.uk/chrisellis.html,MANDALA STAGE,SUNDAY,20:00 - 21:00
CHRIS JAGGER’S ROCKING KRONIES,http://www.chrisjaggeronline.com,AVALON STAGE,SUNDAY,14:00 - 14:55
CHRIS LYNAM,,SENSATION SEEKERS STAGE,FRIDAY,15:30 - 16:00
CHRIS LYNAM,,SENSATION SEEKERS STAGE,SATURDAY,15:30 - 16:00
CHUBBY LATOUCHE & THE BAND OF WHORES,,BEZ'S FLYING BUS,SATURDAY,21:00 - 22:00
CIRCA WAVES,http://circawaves.com/,OTHER STAGE,FRIDAY,15:00 - 15:50
CIRCA,,CIRCUS BIG TOP,FRIDAY,17:05 - 18:05
CIRCA,,CIRCUS BIG TOP,SATURDAY,17:32 - 18:32
CIRCA,,CIRCUS BIG TOP,SUNDAY,17:51 - 18:51
CIRCUMFERENCE,,CIRCUS BIG TOP,FRIDAY,13:59 - 14:44
CIRCUMFERENCE,,CIRCUS BIG TOP,SATURDAY,14:26 - 15:11
CIRCUMFERENCE,,CIRCUS BIG TOP,SUNDAY,13:56 - 14:41
CIRCUS ACTS TBA,,GREENPEACE,SATURDAY,16:00 - 18:00
"CIRCUS RAJ ""SUPERGROUP"" OF RAJASTHAN'S ELITE STREET PERFORMERS",http://www.accessallareas.info/artist/66/circus-raj.htm,GREENPEACE/ENGINE ROOM,SATURDAY,18:30 - 19:30
"CIRCUS RAJ ""SUPERGROUP"" OF RAJASTHAN'S ELITE STREET PERFORMERS",http://www.accessallareas.info/artist/66/circus-raj.htm,GREENPEACE/ENGINE ROOM,SUNDAY,18:30 - 19:30
CLEAN BANDIT,http://cleanbandit.co.uk/,JOHN PEEL STAGE,FRIDAY,21:00 - 22:00
CLUB DE FROMAGE,http://www.clubdefromage.com/,WILLIAM'S GREEN,FRIDAY,23:30 - 03:00
CND,,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),THURSDAY,TBA
COELY,http://www.coelymusic.com/,PUSSY PARLURE,FRIDAY,23:30 - 00:30
COLDCUT DJ SET FEAT. SHARKEY (MELTOUT CREW),http://coldcut.net/,ARCADIA,SATURDAY,20:00 - 21:00
COLECTRO,http://tamorarecords.com/colectro_artist.html,CROISSANT NEUF,SATURDAY,01:00 - 02:00
COLECTRO,http://www.colectro.com,GLADE,SUNDAY,14:30 - 15:15
COLECTRO,http://www.colectro.com/,GULLY,FRIDAY,18:15 - 19:30
COMPERE - ANGIE BELCHER,,CABARET,FRIDAY,22:30 - 02:00
COMPERE - DANA ALEXANDER,,CABARET,SUNDAY,11:00 - 14:15
COMPERE - JOE ROONEY,,CABARET,SATURDAY,22:30 - 02:00
COMPERE - KAI HUMPHRIES,,CABARET,SUNDAY,20:45 - 00:00
COMPERE - MARK DOLAN,,CABARET,FRIDAY,15:30 - 19:00
COMPERE - MARK DOLAN,,CABARET,SATURDAY,12:00 - 15:30
COMPERE - MILES CRAWFORD,,CABARET,FRIDAY,19:00 - 22:30
COMPERE - MILES CRAWFORD,,CABARET,SATURDAY,19:00 - 22:30
COMPERE - MILES CRAWFORD,,CABARET,SUNDAY,14:15 - 17:30
COMPERE - PADDY BRAMWELLS,,CABARET,FRIDAY,12:00 - 15:30
COMPERE - SALLY-ANNE HAYWARD,,CABARET,SUNDAY,17:30 - 20:45
COMPERE - STUART GOLDSMITH,,CABARET,SATURDAY,15:30 - 19:00
COMPERES - DAN EVANS AND GEORGE EGG,,THE ASTROLABE THEATRE,FRIDAY,TBA
COMPERES - DAN EVANS AND GEORGE EGG,,THE ASTROLABE THEATRE,SATURDAY,TBA
COMPERES - DAN EVANS AND GEORGE EGG,,THE ASTROLABE THEATRE,SUNDAY,TBA
COMPERES - FAMOS AND GROOVY GUY,,OUTSIDE CIRCUS STAGE,FRIDAY,TBA
COMPERES - FAMOS AND GROOVY GUY,,OUTSIDE CIRCUS STAGE,SATURDAY,TBA
COMPERES - FAMOS AND GROOVY GUY,,OUTSIDE CIRCUS STAGE,SUNDAY,TBA
"COMPERES - SARAH SALTER, AILEEN WILKIE AND DAN FREEMAN",,THE SUMMER HOUSE,FRIDAY,TBA
"COMPERES - SARAH SALTER, AILEEN WILKIE AND DAN FREEMAN",,THE SUMMER HOUSE,SATURDAY,TBA
"COMPERES - SARAH SALTER, AILEEN WILKIE AND DAN FREEMAN",,THE SUMMER HOUSE,SUNDAY,TBA
CONCERTO FOR COMEDIAN AND ORCHESTRA,http://www.vikkistone.com,THE ASTROLABE THEATRE,SUNDAY,13:15 - 14:15
CONFED. FRED,https://CONFEDFRED.BANDCAMP.COM,BREAD AND ROSES,FRIDAY,01:00 - 02:00
CONFIDENCE MAN,,WILLIAM'S GREEN,FRIDAY,12:00 - 12:40
CONFIDENCE MAN,http://www.confidenceman.com.au,THE RABBIT HOLE,FRIDAY,03:00 - 04:00
CONNIE CONSTANCE,http://www.itsconniesworld.com/,PUSSY PARLURE,SATURDAY,16:30 - 17:30
CONTACT JUGGLING WORKSHOP,http://www.truanjaymathias.co.uk/,GREENPEACE,THURSDAY,15:30 - 16:30
CONTACT JUGGLING WORKSHOP,http://www.truanjaymathias.co.uk/,GREENPEACE,SATURDAY,16:30 - 17:30
CONTRABAND BREAKS ENSEMBLE,http://n/a,THE BANDSTAND,SUNDAY,22:00 - 22:50
COREO HAZZARD,,CIRCUS BIG TOP,FRIDAY,12:01 - 12:16
COREO HAZZARD,,CIRCUS BIG TOP,SATURDAY,12:02 - 12:17
COREO HAZZARD,,CIRCUS BIG TOP,SUNDAY,16:33 - 16:48
COREO HAZZARD,,KIDZFIELD BIG TOP,THURSDAY,16:00 - 16:30
COREO HAZZARD,,KIDZFIELD BIG TOP,FRIDAY,16:15 - 16:40
COREO HAZZARD,,KIDZFIELD BIG TOP,SATURDAY,12:45 - 13:00
COREO HAZZARD,,KIDZFIELD BIG TOP,SUNDAY,17:15 - 17:40
CORINNE  BAILEY RAE,http://www.corinnebaileyrae.com/,ACOUSTIC STAGE,SATURDAY,20:00 - 21:00
COUGARPANTHERTIGER,,THE GAS TOWER,THURSDAY,18:00 - 18:30
COUNT BASSY,https://soundcloud.com/count_bassy/count-bassy-mix-styx/s-7rAN5,S.H.I.TV (SHANGRI-HELL INTERNATIONAL TV),SUNDAY,04:15 - 05:00
COUNT SKYLARKIN PRESENTS: DEREK'S ISLAND DISCS,,THE TRUTH STAGE,FRIDAY,19:30 - 20:30
COURTEENERS,http://www.thecourteeners.com/,OTHER STAGE,SUNDAY,18:55 - 19:55
COUSIN KULA,,TOAD HALL,FRIDAY,22:00 - 22:40
COW & CLASSICS THE ORB WITH GUESTS,,GLADE,THURSDAY,22:45 - 00:00
CRAIG CHARLES FUNK & SOUL SPECIAL,,THE TRUTH STAGE,FRIDAY,13:00 - 16:30
CRAIG DAVID,http://www.craigdavid.com/home/,PYRAMID STAGE,SATURDAY,14:45 - 15:45
CRAIG HILL,,CABARET,SATURDAY,01:32 - 02:00
CRAWFORD,,SPACEPORT,FRIDAY,20:00 - 21:15
CRAZY COUSINZ,http://www.crazycousinz.com/,THE BLUES,SATURDAY,22:30 - 00:00
CREATIVE FILM CHALLENGE + LAUREL & HARDY,,THE FLIX,THURSDAY,17:00 - 18:00
CREATIVE FILM CHALLENGE PRIZES,,THE FLIX,SUNDAY,21:00 - 22:00
CREATIVE FILM CHALLENGE SHOW,,THE FLIX,SUNDAY,20:00 - 21:00
CREATIVE FILM CHALLENGE,,THE FLIX,WEDNESDAY,20:00 - 21:00
CREATIVE FILM CHALLENGE,,THE FLIX,THURSDAY,20:00 - 21:00
CREATIVE FILM CHALLENGE,,THE FLIX,FRIDAY,20:00 - 21:00
CREATIVE FILM CHALLENGE,,THE FLIX,FRIDAY,17:00 - 18:00
CREATIVE FILM CHALLENGE,,THE FLIX,SATURDAY,20:00 - 21:00
CREATIVE FILM CHALLENGE,,THE FLIX,SATURDAY,17:00 - 18:00
CREATIVE FILM CHALLENGE,,THE FLIX,SUNDAY,17:00 - 18:00
CREATURE FEATURE,,GLEBELAND,THURSDAY,15:00 - 15:30
CREATURE FEATURE,,GLEBELAND,FRIDAY,15:00 - 15:30
CREATURE FEATURE,,GLEBELAND,FRIDAY,14:00 - 14:30
CREATURE FEATURE,,GLEBELAND,FRIDAY,13:00 - 13:30
CREATURE FEATURE,,GLEBELAND,SATURDAY,15:00 - 15:30
CREATURE FEATURE,,GLEBELAND,SATURDAY,14:00 - 14:30
CREATURE FEATURE,,GLEBELAND,SATURDAY,13:00 - 13:30
CREATURE FEATURE,,GLEBELAND,SUNDAY,15:00 - 15:30
